PRFG-NUMMER;TITEL;TERMIN;BEGINN_ZEIT;ENDE_ZEIT;ORT_CODE_01;ORT_VON_01;ORT_BIS_01;ORT_EREIG_01;ORT_CODE_02;ORT_VON_02;ORT_BIS_02;ORT_EREIG_02;ORT_CODE_03;ORT_VON_03;ORT_BIS_03;ORT_EREIG_03;ORT_CODE_04;ORT_VON_04;ORT_BIS_04;ORT_EREIG_04;ORT_CODE_05;ORT_VON_05;ORT_BIS_05;ORT_EREIG_05;ORT_CODE_06;ORT_VON_06;ORT_BIS_06;ORT_EREIG_06;ORT_CODE_07;ORT_VON_07;ORT_BIS_07;ORT_EREIG_07;ORT_CODE_08;ORT_VON_08;ORT_BIS_08;ORT_EREIG_08;ORT_CODE_09;ORT_VON_09;ORT_BIS_09;ORT_EREIG_09;ORT_CODE_10;ORT_VON_10;ORT_BIS_10;ORT_EREIG_10;ORT_CODE_11;ORT_VON_11;ORT_BIS_11;ORT_EREIG_11;ORT_CODE_12;ORT_VON_12;ORT_BIS_12;ORT_EREIG_12;ORT_CODE_13;ORT_VON_13;ORT_BIS_13;ORT_EREIG_13;ORT_CODE_14;ORT_VON_14;ORT_BIS_14;ORT_EREIG_14;ORT_CODE_15;ORT_VON_15;ORT_BIS_15;ORT_EREIG_15;ORT_CODE_16;ORT_VON_16;ORT_BIS_16;ORT_EREIG_16;ORT_CODE_17;ORT_VON_17;ORT_BIS_17;ORT_EREIG_17;ORT_CODE_18;ORT_VON_18;ORT_BIS_18;ORT_EREIG_18;ORT_CODE_19;ORT_VON_19;ORT_BIS_19;ORT_EREIG_19;ORT_CODE_20;ORT_VON_20;ORT_BIS_20;ORT_EREIG_20;ORT_CODE_21;ORT_VON_21;ORT_BIS_21;ORT_EREIG_21;ORT_CODE_22;ORT_VON_22;ORT_BIS_22;ORT_EREIG_22;ORT_CODE_23;ORT_VON_23;ORT_BIS_23;ORT_EREIG_23;ORT_CODE_24;ORT_VON_24;ORT_BIS_24;ORT_EREIG_24;ORT_CODE_25;ORT_VON_25;ORT_BIS_25;ORT_EREIG_25;ORT_CODE_26;ORT_VON_26;ORT_BIS_26;ORT_EREIG_26;ORT_CODE_27;ORT_VON_27;ORT_BIS_27;ORT_EREIG_27;ORT_CODE_28;ORT_VON_28;ORT_BIS_28;ORT_EREIG_28;ORT_CODE_29;ORT_VON_29;ORT_BIS_29;ORT_EREIG_29;ORT_CODE_30;ORT_VON_30;ORT_BIS_30;ORT_EREIG_30
EI5013;Aspects of Integrated Systems Technology and Design;9/30/2016;13:30;14:45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EI7434;Mixed-Signal Electronics;9/30/2016;16:00;17:30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PH2040;Relativität, Teilchen und Felder;9/30/2016;16:00;18:00;5101.EG.502;15:30;16:00;Aufbau u. Vorbereitung;5101.EG.502;16:00;18:00;Prüfungstermin;5101.EG.502;18:00;18:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ0147;Waldstandorte;9/30/2016;8:00;9:30;4214.EG.030;7:30;8:00;Aufbau u. Vorbereitung;4214.EG.030;8:00;9:30;Prüfungstermin;4214.EG.030;9:30;10:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IN0010;Grundlagen: Rechnernetze und Verteilte Systeme;9/30/2016;15:30;17:00;5510.EG.001;15:00;15:30;Aufbau u. Vorbereitung;5510.EG.001;15:30;17:00;Prüfungstermin;5510.EG.001;17:00;17:30;Nachbereitung;5510.02.001;15:00;15:30;Aufbau u. Vorbereitung;5510.02.001;15:30;17:00;Prüfungstermin;5510.02.001;17:00;17:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ3233;Food and Health;9/30/2016;10:30;12:30;4317.EG.003;10:00;10:30;Aufbau u. Vorbereitung;4317.EG.003;10:30;12:30;Prüfungstermin;4317.EG.003;12:30;13:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MA9412;Analysis 2;10/4/2016;15:30;17:00;0502.01.200;15:00;15:30;Aufbau u. Vorbereitung;0502.01.200;15:30;17:00;Prüfungstermin;0502.01.200;17:00;17:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CH0112;Mathematische Methoden der Chemie II;10/5/2016;11:00;13:00;5620.01.101;10:30;11:00;Aufbau u. Vorbereitung;5620.01.101;11:00;13:00;Prüfungstermin;5620.01.101;13:00;13:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IN8009;Algorithmen und Datenstrukturen;10/6/2016;10:30;12:30;0509.EG.980;10:00;10:30;Aufbau u. Vorbereitung;0509.EG.980;10:30;12:30;Prüfungstermin;0509.EG.980;12:30;13:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ0141;Natürliche Ressourcen: Boden und Vegetation;10/6/2016;8:00;10:00;4214.EG.030;7:30;8:00;Aufbau u. Vorbereitung;4214.EG.030;8:00;10:00;Prüfungstermin;4214.EG.030;10:00;10:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ1446;Einführung in die Pflanzenwissenschaften und Bodenkunde 1;10/6/2016;8:15;11:15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CH6111;Angewandte Lebensmittelchemie und instrumentelle Analysetechniken;10/6/2016;11:00;12:30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ1447;Einführung in die Pflanzenwissenschaften und Bodenkunde 2;10/7/2016;8:15;11:15;4214.EG.030;7:30;8:15;Aufbau u. Vorbereitung;4214.EG.030;8:15;11:15;Prüfungstermin;4214.EG.030;11:15;11:30;Nachbereitung;4214.EG.020 ;7:30;8:15;Aufbau u. Vorbereitung;4214.EG.020 ;8:15;11:15;Prüfungstermin;4214.EG.020 ;11:15;11:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ1825;Bodenkunde;10/7/2016;8:00;10:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CH0664;Molekülstruktur und Spektroskopie;10/7/2016;11:00;12:30;5620.01.101;10:30;11:00;Aufbau u. Vorbereitung;5620.01.101;11:00;12:30;Prüfungstermin;5620.01.101;12:30;13:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EI0104;Computertechnik;10/7/2016;15:30;16:45;0502.01.200;15:00;15:30;Aufbau u. Vorbereitung;0502.01.200;15:30;16:45;Prüfungstermin;0502.01.200;16:45;17:15;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SG5021801;Angewandte Pflegeforschung I+II;10/10/2016;16:00;18:00;0502.01.200;15:30;16:00;Aufbau u. Vorbereitung;0502.01.200;16:00;18:00;Prüfungstermin;0502.01.200;18:00;18:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MA2204;Differentialgeometrie: Grundlagen;10/10/2016;16:00;17:00;5620.01.102;15:30;16:00;Aufbau u. Vorbereitung;5620.01.102;16:00;17:00;Prüfungstermin;5620.01.102;17:00;17:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CH0663;Zelluläre Biochemie 1;10/10/2016;10:30;12:00;5508.01.801;10:00;10:30;Aufbau u. Vorbereitung;5508.01.801;10:30;12:00;Prüfungstermin;5508.01.801;12:00;12:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PH0005;Theoretische Physik 1 (Mechanik);10/10/2016;11:00;12:30;5510.EG.001;10:30;11:00;Aufbau u. Vorbereitung;5510.EG.001;11:00;12:30;Prüfungstermin;5510.EG.001;12:30;13:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CH0607;Reaktionstechnik und Katalyse für TUM-BWL;10/10/2016;13:30;15:00;5508.01.801;13:00;13:30;Aufbau u. Vorbereitung;5508.01.801;13:30;15:00;Prüfungstermin;5508.01.801;15:00;15:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IN2033;Informationsmanagement;10/10/2016;11:00;12:30;5620.01.101;10:30;11:00;Aufbau u. Vorbereitung;5620.01.101;11:00;12:30;Prüfungstermin;5620.01.101;12:30;13:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IN0006;Einführung in die Softwaretechnik;10/10/2016;13:30;16:00;5510.EG.001;13:00;13:30;Aufbau u. Vorbereitung;5510.EG.001;13:30;16:00;Prüfungstermin;5510.EG.001;16:00;16:30;Nachbereitung;5620.01.101;13:00;13:30;Aufbau u. Vorbereitung;5620.01.101;13:30;16:00;Prüfungstermin;5620.01.101;16:00;16:30;Nachbereitung;5510.02.001;13:00;13:30;Aufbau u. Vorbereitung;5510.02.001;13:30;16:00;Prüfungstermin;5510.02.001;16:00;16:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MA4502;Combinatorial Optimization;10/10/2016;13:30;14:30;5504.01.450;13:00;13:30;Aufbau u. Vorbereitung;5504.01.450;13:30;14:30;Prüfungstermin;5504.01.450;14:30;15:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ0607;Technisches Zeichnen;10/10/2016;13:30;14:30;4214.EG.030;13:00;13:30;Aufbau u. Vorbereitung;4214.EG.030;13:30;14:30;Prüfungstermin;4214.EG.030;14:30;15:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ4009;Ökologie des Gebirgswaldes;10/10/2016;8:00;9:30;4277.EG.130;7:30;8:00;Aufbau u. Vorbereitung;4277.EG.130;8:00;9:30;Prüfungstermin;4277.EG.130;9:30;10:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ0151;Straf-, Zivil- und Öffentliches Recht;10/10/2016;16:00;17:00;4214.EG.030;15:30;16:00;Aufbau u. Vorbereitung;4214.EG.030;16:00;17:00;Prüfungstermin;4214.EG.030;17:00;17:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ4049;Zivil-, Straf- und Verwaltungsrecht für das Masterstudium (Rechtslehre II);10/10/2016;16:00;17:00;4214.EG.030;15:30;16:00;Aufbau u. Vorbereitung;4214.EG.030;16:00;17:00;Prüfungstermin;4214.EG.030;17:00;17:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IN2114;Automotive Software Engineering;10/10/2016;11:00;12:30;5620.01.102;10:30;11:00;Aufbau u. Vorbereitung;5620.01.102;11:00;12:30;Prüfungstermin;5620.01.102;12:30;13:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IN2023;Bildverstehen I: Methoden der industriellen Bildverarbeitung;10/10/2016;16:00;17:00;5508.01.801;15:30;16:00;Aufbau u. Vorbereitung;5508.01.801;16:00;17:00;Prüfungstermin;5508.01.801;17:00;17:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IN2141;Scientific Computing II;10/10/2016;8:00;9:45;5620.01.102;7:30;8:00;Aufbau u. Vorbereitung;5620.01.102;8:00;9:45;Prüfungstermin;5620.01.102;9:45;10:15;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP502400;Forschungsbezogene Basiskompetenzen I;10/11/2016;11:00;12:30;0101.01.189;10:30;11:00;Aufbau u. Vorbereitung;0101.01.189;11:00;12:30;Prüfungstermin;0101.01.189;12:30;13:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ4195;European Environmental Law and Environmental Assessment;10/11/2016;11:00;12:15;4277.EG.130;10:30;11:00;Aufbau u. Vorbereitung;4277.EG.130;11:00;12:15;Prüfungstermin;4277.EG.130;12:15;12:45;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ4034;Holzmarktlehre;10/11/2016;11:00;12:00;4277.EG.128;10:30;11:00;Aufbau u. Vorbereitung;4277.EG.128;11:00;12:00;Prüfungstermin;4277.EG.128;12:00;12:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ4207;Waste and Wastewater Treatment;10/11/2016;16:00;17:30;4214.EG.010;15:30;16:00;Aufbau u. Vorbereitung;4214.EG.010;16:00;17:30;Prüfungstermin;4214.EG.010;17:30;18:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ1819-2;Biologie - Botanik/Zoologie;10/11/2016;10:30;12:30;4214.EG.020 ;10:00;10:30;Aufbau u. Vorbereitung;4214.EG.020 ;10:30;12:30;Prüfungstermin;4214.EG.020 ;12:30;13:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ME510;Immunologie;10/11/2016;16:00;17:30;4214.EG.020 ;15:30;16:00;Aufbau u. Vorbereitung;4214.EG.020 ;16:00;17:30;Prüfungstermin;4214.EG.020 ;17:30;18:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ0145;Wald, Wachstum und Umwelt;10/11/2016;16:00;17:00;4277.EG.130;15:30;16:00;Aufbau u. Vorbereitung;4277.EG.130;16:00;17:00;Prüfungstermin;4277.EG.130;17:00;17:30;Nachbereitung;4277.EG.129;15:30;16:00;Aufbau u. Vorbereitung;4277.EG.129;16:00;17:00;Prüfungstermin;4277.EG.129;17:00;17:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IN0018;Diskrete Wahrscheinlichkeitstheorie;10/11/2016;13:30;15:30;5510.02.001;13:00;13:30;Aufbau u. Vorbereitung;5510.02.001;13:30;15:30;Prüfungstermin;5510.02.001;15:30;16:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EI0101;Elektrizität und Magnetismus;10/11/2016;13:30;15:00;0502.01.200;13:00;13:30;Aufbau u. Vorbereitung;0502.01.200;13:30;15:00;Prüfungstermin;0502.01.200;15:00;15:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MA3702;Zeitstetige Finanzmathematik;10/11/2016;11:00;12:30;8102.EG.116;10:30;11:00;Aufbau u. Vorbereitung;8102.EG.116;11:00;12:30;Prüfungstermin;8102.EG.116;12:30;13:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CH0132;Organische Synthese;10/11/2016;16:00;17:30;5101.EG.501;15:30;16:00;Aufbau u. Vorbereitung;5101.EG.501;16:00;17:30;Prüfungstermin;5101.EG.501;17:30;18:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MA1102;Lineare Algebra und Diskrete Strukturen 2;10/11/2016;10:30;12:00;5510.02.001;10:00;10:30;Aufbau u. Vorbereitung;5510.02.001;10:30;12:00;Prüfungstermin;5510.02.001;12:00;12:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PH0004;Experimentalphysik 4;10/11/2016;11:00;12:30;5101.EG.501;10:30;11:00;Aufbau u. Vorbereitung;5101.EG.501;11:00;12:30;Prüfungstermin;5101.EG.501;12:30;13:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ0135;Biologie 1;10/11/2016;10:30;12:30;4214.EG.020 ;10:00;10:30;Aufbau u. Vorbereitung;4214.EG.020 ;10:30;12:30;Prüfungstermin;4214.EG.020 ;12:30;13:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ0009;Biologie 1 - Biologie der Organismen;10/11/2016;10:30;12:15;4214.EG.010;10:00;10:30;Aufbau u. Vorbereitung;4214.EG.010;10:30;12:15;Prüfungstermin;4214.EG.010;12:15;12:45;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MW1146;Bioproduktaufarbeitung II;10/11/2016;13:30;15:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ0601;Biologie 1 - Zellbiologie;10/11/2016;10:30;11:30;4214.EG.030;10:00;10:30;Aufbau u. Vorbereitung;4214.EG.030;10:30;11:30;Prüfungstermin;4214.EG.030;11:30;12:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ5302;Verfahrenstechnik;10/11/2016;13:30;16:30;4214.EG.030;13:00;13:30;Aufbau u. Vorbereitung;4214.EG.030;13:30;16:30;Prüfungstermin;4214.EG.030;16:30;17:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IN2031;Einsatz und Realisierung von Datenbanksystemen;10/11/2016;8:00;10:00;5620.01.102;7:30;8:00;Aufbau u. Vorbereitung;5620.01.102;8:00;10:00;Prüfungstermin;5620.01.102;10:00;10:30;Nachbereitung;5620.01.101;7:30;8:00;Aufbau u. Vorbereitung;5620.01.101;8:00;10:00;Prüfungstermin;5620.01.101;10:00;10:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CH1014;Chemie 1;10/12/2016;16:00;17:00;4214.EG.020 ;15:30;16:00;Aufbau u. Vorbereitung;4214.EG.020 ;16:00;17:00;Prüfungstermin;4214.EG.020 ;17:00;17:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ5298;Hygienic Design und Hygenic Processing;10/12/2016;10:30;12:30;4214.EG.030;10:00;10:30;Aufbau u. Vorbereitung;4214.EG.030;10:30;12:30;Prüfungstermin;4214.EG.030;12:30;13:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PH9003;Experimentalphysik II;10/12/2016;11:00;12:30;5101.EG.501;10:30;11:00;Aufbau u. Vorbereitung;5101.EG.501;11:00;12:30;Prüfungstermin;5101.EG.501;12:30;13:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PH9102;Grundlagen der Experimentalphysik II (LB-Technik);10/12/2016;10:30;12:00;0506.EG.606;10:00;10:30;Aufbau u. Vorbereitung;0506.EG.606;10:30;12:00;Prüfungstermin;0506.EG.606;12:00;12:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CH0575;Allgemeine und Anorganische Chemie;10/12/2016;10:30;12:30;5510.02.001;10:00;10:30;Aufbau u. Vorbereitung;5510.02.001;10:30;12:30;Prüfungstermin;5510.02.001;12:30;13:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ0302;Einführung in die Ökologie;10/12/2016;13:30;14:30;4214.EG.010;13:00;13:30;Aufbau u. Vorbereitung;4214.EG.010;13:30;14:30;Prüfungstermin;4214.EG.010;14:30;15:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ3012;Experimentelle Ernährungsforschung;10/12/2016;16:00;19:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
